報告年度:2022,議題:水資源管理,,,,,
公司代號,公司名稱,用水量(公噸(t))-用水量(公噸(t)),資料範圍-資料範圍,用水密集度-用水密集度,用水密集度-單位,取得驗證-取得驗證
2010,春源,87035,台灣總公司及北中南各生產營業據點,0.202,產品,ISO 14001 環境管理系統                                                                                                                                                                                  
2012,春雨,211559,母公司,0.0386,千元營業額                                                                                                                                                                                              ,ISO14001                                                                                                                                                                                                
2013,中鋼構,37741,僅母公司,無，無統計相關數據,,
2014,中鴻,1193022,母公司,0.486,產品,
2015,豐興,1797166,僅母公司,46.55,百萬元營業額,ISO 14001:2015                                                                                                                                                                                          
2017,官田鋼,144421,母公司,53.06,百萬元營業額,
2020,美亞,16499,111年度,0.0026,營業額單位：千元營業額                                                                                                                                                                                  ,ISO14001                                                                                                                                                                                                
2022,聚亨,38727,母公司,0.57,產品,
2023,燁輝,334640,燁輝企業股份有限公司(僅母公司),9.976,百萬元營業額,確信準則 3000號                                                                                                                                                                                         
2024,志聯,218382,自來水+地下水,186.81,百萬元營業額,
2025,千興,30858,僅母公司,0.0251,千元營業額                                                                                                                                                                                              ,
2027,大成鋼,109800,僅母公司,0.0075,營業額(百萬公升/百萬元)                                                                                                                                                                                 ,
2028,威致,644630,個別公司,無，無統計相關數據,,
2029,盛餘,416130,2022年績效月報,0.4183,產品,
2030,彰源,121713,一廠、二廠、三廠、大連廠、元山廠、元富廠、員製課、南營部、北營部,0.8443,生產量                                                                                                                                                                                                  ,ISO 14001                                                                                                                                                                                               
2031,新光鋼,22,母公司,0.0015,百萬元營業額,
2032,新鋼,無，無統計相關數據,,無，無統計相關數據,,
2033,佳大,33132.3,母公司,40.8637,百萬元營業額,
2034,允強,120492,僅母公司,0.99,產品,
2038,海光,97145,工業水使用,8.8,百萬元營業額,
2049,上銀,673357,100%營運控制權，包含上銀科技股份有限公司(營運總部、台中廠區、雲林廠區及嘉義廠區),30.2,百萬元營業額,ISO 46001:2019及ISO 14046:2014                                                                                                                                                                          
2059,川湖,53857,母公司,0.0162,平方公尺產品表面積                                                                                                                                                                                      ,
2062,橋椿,122570,母公司,37.48,產品,GRI準則                                                                                                                                                                                                 
2069,運錩,9657,僅母公司所有廠區,無，無統計相關數據,,
2072,世紀風電,,,,,
2101,南港,89216,2022年總用水量,2.8981,產品,
2102,泰豐,125045,僅母公司,9.42,每噸產品                                                                                                                                                                                                ,
2103,台橡,5550000,合併財務報表之母子公司,10.28,產品,中華民國會計研究發展基金會所發佈確信準則公報3000號進行SASB指標之有限確信                                                                                                                                
2104,國際中橡,1387189,國際中橡100%持有之子公司林園先進。,16.2,產品,
2105,正新,754751,母公司,6.02,產品,
2106,建大,300857,台灣地區,7.7906,百萬元營業額,ISO 50001                                                                                                                                                                                               
2107,厚生,30036,厚生 桃園廠,15.505,百萬元營業額,
2108,南帝,479040,僅母公司,3554.5,產量千噸                                                                                                                                                                                                ,
2109,華豐,369828,人工抄錶流量計,68.31,百萬元營業額,
2114,鑫永銓,13859,母公司,無，無統計相關數據,,
2115,六暉-KY,無，無統計相關數據,,無，無統計相關數據,,
2201,裕隆,285798.91,裕隆汽車製造(股)公司三義廠區,12.7532,百萬營業額                                                                                                                                                                                              ,
2204,中華,206996,占營運範圍比率100%,4.055,產品,ISO 46001
2206,三陽工業,435853,母公司(新竹廠),12.1465,百萬元營業額,
2207,和泰車,16499,母公司,29.3,人數                                                                                                                                                                                                    ,
2208,台船,520958,台船高雄廠和基隆廠彙計,520958,"24,790,337千元產值                                                                                                                                                                                      ",
2211,長榮鋼,58760,僅母公司(長榮鋼鐵),5.1367,百萬元營業額,
2227,裕日車,1500,母公司,4.0872,每年人均用水量 (公噸-水 /人)                                                                                                                                                                            ,
2228,劍麟,20754,僅母公司,12.6858,百萬元營業額,
2231,為升,23135,2022年01~12月,無，無統計相關數據,,
2233,宇隆,14834,僅母公司,無，無統計相關數據,,
2236,百達-KY,無，無統計相關數據,,無，無統計相關數據,,
2239,英利-KY,無，無統計相關數據,,無，無統計相關數據,,
2241,艾姆勒,79374,母公司,0.0785,產品,
2243,宏旭-KY,無，無統計相關數據,,無，無統計相關數據,,
2247,汎德永業,83391.43,合併財報之母子公司,1.89,百萬元營業額,
2248,華勝-KY,,,,,
2250,IKKA-KY,無，無統計相關數據,,無，無統計相關數據,,
2254,巨鎧精密-創,,,,,
2258,鴻華先進-創,,,,,
2301,光寶科,2121945,"包含母公司與合併財報之部分子公司 光寶科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、光寶電源科技(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、光寶智能汽車(廣州)有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",14.26,百萬元營業額,ISO 14001                                                                                                                                                                                               
2302,麗正,24270,母子公司,77.7885,產品,
